ID_клиента,Возраст,Пол,Город,Банк,Тип_клиента,Канал_обслуживания,Кредитный_рейтинг,Срок_обслуживания_лет,Баланс,Количество_продуктов,Есть_кредитная_карта,Активный_клиент,Примерная_зарплата,Количество_жалоб,Обращения_в_поддержку,Использование_приложения_в_месяц,Сумма_кредитов,Просрочки_по_кредитам,Средняя_оценка_сервиса,Отток
9428,34,Женщина,Астана,Halyk Bank,Обычный,Мобильное приложение,592,4,0.0,2,1,0,213705.6,0,0,14,753813.04,1,3.6,0
9429,18,Женщина,Алматы,Jusan Bank,Обычный,Мобильное приложение,526,4,183340.79,1,1,1,179499.38,3,4,15,1572817.28,0,4.4,1
9430,66,Женщина,Алматы,Kaspi Bank,Премиальный,Мобильное приложение,629,6,95534.07,1,0,0,136966.6,2,3,3,1262621.98,1,5.0,0
9431,52,Женщина,Астана,ForteBank,Премиальный,Отделение,532,5,213145.29,4,1,1,124357.17,0,1,9,478603.3,0,3.4,0
9432,32,Мужчина,Алматы,Jusan Bank,Обычный,Мобильное приложение,485,9,133569.57,3,0,1,59512.96,0,1,14,988481.53,0,4.2,0
9433,38,Мужчина,Шымкент,ForteBank,Новый,Колл-центр,706,8,66684.43,1,0,1,280923.23,1,1,6,726059.67,0,3.7,0
9434,34,Женщина,Шымкент,Jusan Bank,Обычный,Мобильное приложение,538,10,17777.21,4,1,0,167550.27,3,4,14,220335.55,1,3.5,0
9435,60,Мужчина,Астана,Halyk Bank,Обычный,Отделение,781,10,0.0,2,0,0,245043.36,1,0,17,1151486.72,1,4.1,0
9436,24,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,777,7,36091.19,2,1,1,230519.54,2,0,13,1737322.76,1,4.0,0
9437,43,Мужчина,Алматы,Kaspi Bank,Новый,Колл-центр,729,7,151356.36,2,1,0,158825.09,2,1,18,459701.01,2,4.0,1
9438,40,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,547,2,161451.79,1,1,0,243224.18,1,1,9,1447092.76,0,3.8,1
9439,51,Мужчина,Алматы,ForteBank,Обычный,Отделение,840,2,128914.29,1,1,1,264870.51,0,1,18,1695475.67,0,4.8,0
9440,40,Женщина,Павлодар,Halyk Bank,Обычный,Интернет-банк,438,4,134732.53,1,1,1,121149.89,2,0,16,438271.43,0,4.3,0
9441,20,Женщина,Астана,Kaspi Bank,Новый,Мобильное приложение,570,7,34400.49,1,1,1,158552.11,1,2,18,1408837.25,0,4.5,0
9442,38,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,724,2,53939.86,2,1,0,117639.28,2,0,17,768564.33,1,3.8,0
9443,30,Мужчина,Алматы,Halyk Bank,Обычный,Интернет-банк,717,2,69385.62,4,0,1,200750.4,3,1,9,626868.49,0,4.3,0
9444,42,Женщина,Шымкент,ForteBank,Новый,Мобильное приложение,584,7,145223.97,2,1,1,178242.66,1,0,6,1239718.62,0,3.9,0
9445,59,Мужчина,Шымкент,ForteBank,Обычный,Колл-центр,579,3,39694.07,2,1,1,215421.54,1,4,19,688927.29,0,4.3,0
9446,21,Женщина,Алматы,Kaspi Bank,Новый,Мобильное приложение,630,0,158821.23,3,0,1,206321.85,0,1,0,1543505.02,0,5.0,0
9447,32,Женщина,Актобе,Jusan Bank,Обычный,Мобильное приложение,642,4,40302.28,2,1,1,140418.93,1,1,8,1087160.9,2,4.3,0
9448,35,Женщина,Караганда,Kaspi Bank,Обычный,Отделение,607,4,190901.77,1,0,0,239353.49,0,2,12,1080923.51,1,3.9,0
9449,37,Женщина,Алматы,ForteBank,Обычный,Мобильное приложение,799,3,55567.28,2,1,1,187553.77,0,0,2,952709.38,0,3.8,0
9450,50,Мужчина,Астана,Kaspi Bank,Обычный,Интернет-банк,588,5,58617.37,3,0,0,132223.9,4,2,9,1003607.75,0,4.0,0
9451,39,Женщина,Астана,Bereke Bank,Новый,Мобильное приложение,781,3,165890.93,2,1,0,266741.04,1,1,4,1104564.3,1,3.7,0
9452,46,Женщина,Астана,Kaspi Bank,Новый,Мобильное приложение,686,6,120703.87,2,1,0,116269.19,3,2,9,917199.9,1,5.0,0
9453,34,Женщина,Караганда,ForteBank,Премиальный,Мобильное приложение,741,7,124304.17,2,1,1,238704.92,1,2,18,470304.7,1,4.0,0
9454,44,Мужчина,Алматы,Halyk Bank,Обычный,Колл-центр,515,10,161609.14,3,0,0,125524.59,1,0,10,0.0,0,4.7,0
9455,51,Женщина,Астана,Kaspi Bank,Премиальный,Интернет-банк,742,10,121018.19,2,0,1,224621.85,2,1,13,498932.56,0,3.4,0
9456,33,Женщина,Астана,Kaspi Bank,Премиальный,Отделение,739,10,191786.07,2,0,0,50000.0,0,4,10,854826.02,2,3.4,0
9457,51,Женщина,Астана,Halyk Bank,Премиальный,Мобильное приложение,590,0,83402.2,2,0,0,224466.59,2,2,6,633080.87,0,2.9,0
9458,42,Мужчина,Актобе,Jusan Bank,Обычный,Отделение,726,7,119371.03,2,1,0,268971.6,0,0,19,999331.24,0,4.1,0
9459,54,Мужчина,Алматы,Kaspi Bank,Новый,Колл-центр,516,3,168226.59,2,1,1,235262.27,1,1,11,208384.49,0,3.1,0
9460,39,Женщина,Алматы,ForteBank,Премиальный,Мобильное приложение,607,10,206131.86,2,0,0,289358.29,0,4,21,155841.31,0,3.1,0
9461,46,Женщина,Шымкент,ForteBank,Новый,Мобильное приложение,755,8,55406.57,2,0,0,162821.46,2,1,8,726107.33,0,5.0,0
9462,41,Мужчина,Алматы,Kaspi Bank,Обычный,Отделение,633,1,95691.8,1,0,1,207324.79,5,4,12,906699.51,1,3.6,1
9463,40,Женщина,Алматы,Kaspi Bank,Премиальный,Интернет-банк,626,1,117789.09,1,0,1,239865.24,0,1,13,1772017.82,0,4.1,0
9464,45,Мужчина,Астана,Bereke Bank,Обычный,Отделение,776,2,120582.08,1,0,0,136342.73,2,3,7,522075.39,0,3.8,0
9465,48,Мужчина,Алматы,Halyk Bank,Новый,Мобильное приложение,474,10,138850.19,3,0,1,169264.17,2,3,1,389804.88,0,4.8,0
9466,27,Мужчина,Астана,Kaspi Bank,Обычный,Мобильное приложение,634,5,183479.28,1,1,1,154385.33,0,0,23,76750.37,1,3.3,0
9467,59,Мужчина,Алматы,ForteBank,Премиальный,Мобильное приложение,644,3,143913.7,1,0,1,163475.0,1,4,15,680059.75,0,3.9,0
9468,19,Мужчина,Алматы,Kaspi Bank,Премиальный,Интернет-банк,578,4,93964.28,2,0,0,222673.61,1,1,7,934333.15,1,3.5,0
9469,33,Мужчина,Астана,Halyk Bank,Обычный,Колл-центр,773,7,165887.31,2,1,1,119549.23,1,1,16,1010285.33,1,3.0,0
9470,40,Мужчина,Алматы,Kaspi Bank,Премиальный,Колл-центр,568,6,274217.49,1,1,0,282053.32,1,2,12,688803.57,0,4.3,0
9471,46,Женщина,Павлодар,Bereke Bank,Новый,Мобильное приложение,569,7,92834.14,4,1,0,140175.78,1,3,14,1136027.55,0,4.1,1
9472,60,Женщина,Астана,Halyk Bank,Обычный,Отделение,427,2,80122.73,1,1,1,164671.83,0,1,18,1121613.73,0,4.3,0
9473,19,Женщина,Шымкент,Bereke Bank,Обычный,Мобильное приложение,749,10,51593.41,2,1,1,256161.83,1,0,10,767307.69,0,3.6,0
9474,35,Мужчина,Караганда,Halyk Bank,Новый,Отделение,620,1,206944.42,2,1,1,383670.8,3,4,10,770097.57,0,3.5,0
9475,18,Мужчина,Алматы,Halyk Bank,Обычный,Колл-центр,620,5,51312.27,2,1,1,271711.73,2,1,24,674829.1,0,5.0,0
9476,42,Женщина,Караганда,Bereke Bank,Новый,Мобильное приложение,630,2,87034.24,3,1,0,227485.36,0,1,26,166389.54,0,3.8,0
9477,45,Женщина,Актобе,Halyk Bank,Обычный,Мобильное приложение,757,0,160846.29,3,1,0,184408.19,0,3,12,923079.93,1,4.3,0
9478,61,Мужчина,Алматы,Halyk Bank,Новый,Мобильное приложение,795,7,51052.99,1,1,0,50000.0,1,1,0,1461581.57,0,3.9,0
9479,43,Мужчина,Павлодар,Kaspi Bank,Обычный,Мобильное приложение,494,10,159345.49,4,0,0,146564.67,0,0,21,53177.59,0,3.5,0
9480,54,Женщина,Алматы,Bereke Bank,Премиальный,Колл-центр,608,2,119342.95,2,1,1,172800.39,1,2,21,627170.46,1,5.0,0
9481,49,Женщина,Алматы,Kaspi Bank,Новый,Мобильное приложение,547,5,0.0,3,1,1,219004.0,0,0,20,553098.07,0,3.6,0
9482,36,Мужчина,Караганда,Jusan Bank,Новый,Отделение,629,8,192437.41,1,1,0,149630.54,0,1,9,0.0,0,4.9,0
9483,25,Женщина,Алматы,Halyk Bank,Новый,Колл-центр,641,6,184750.66,2,1,1,347061.41,0,1,11,43781.03,0,4.1,0
9484,45,Женщина,Шымкент,Kaspi Bank,Обычный,Колл-центр,495,3,66661.01,3,1,0,202889.17,0,2,0,920438.42,0,5.0,0
9485,24,Женщина,Актобе,Kaspi Bank,Обычный,Интернет-банк,683,5,71349.4,1,1,0,230241.33,0,1,10,887614.28,1,3.7,0
9486,57,Мужчина,Павлодар,Bereke Bank,Обычный,Отделение,609,9,95050.21,1,1,0,201525.51,1,2,10,1169818.26,0,3.4,0
9487,40,Женщина,Астана,ForteBank,Новый,Мобильное приложение,720,8,171065.56,2,0,1,238972.78,0,1,17,1379449.87,1,2.6,0
9488,56,Мужчина,Павлодар,ForteBank,Обычный,Мобильное приложение,652,0,154518.81,3,1,1,171862.38,1,1,23,1053993.43,1,3.8,0
9489,36,Женщина,Астана,Halyk Bank,Обычный,Отделение,495,1,137692.0,2,0,0,220013.08,0,3,17,1217999.28,0,2.7,0
9490,45,Женщина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,705,0,183318.37,2,1,1,397122.99,3,2,15,545432.28,0,3.2,0
9491,44,Женщина,Астана,ForteBank,Обычный,Интернет-банк,529,4,47990.55,2,1,0,212866.92,1,1,13,1806068.46,0,5.0,1
9492,41,Женщина,Шымкент,ForteBank,Премиальный,Мобильное приложение,539,4,50962.9,3,0,1,184294.62,2,2,18,540331.27,1,5.0,0
9493,36,Мужчина,Астана,ForteBank,Новый,Интернет-банк,621,0,214489.07,2,1,1,240052.71,2,4,16,580832.91,0,4.1,0
9494,46,Мужчина,Астана,Halyk Bank,Обычный,Колл-центр,624,10,81886.47,2,1,0,163690.46,0,1,20,1023537.8,0,4.0,0
9495,30,Женщина,Астана,Bereke Bank,Новый,Интернет-банк,492,0,102772.14,2,1,1,175930.51,3,1,17,919515.3,0,3.4,1
9496,27,Женщина,Астана,Kaspi Bank,Обычный,Интернет-банк,636,7,100113.15,3,0,1,83881.9,0,3,21,625653.35,0,4.8,0
9497,56,Мужчина,Павлодар,Kaspi Bank,Новый,Мобильное приложение,641,7,89447.37,3,1,0,265989.2,2,3,21,1473038.48,0,4.1,0
9498,50,Женщина,Астана,Bereke Bank,Премиальный,Колл-центр,638,0,117241.59,3,1,0,105567.68,0,1,9,1242659.45,0,5.0,0
9499,42,Мужчина,Алматы,ForteBank,Новый,Мобильное приложение,498,9,102629.28,1,1,0,185593.64,3,2,13,795439.12,0,4.1,0
9500,61,Мужчина,Караганда,Halyk Bank,Обычный,Интернет-банк,662,9,161947.34,3,1,0,143732.96,0,0,18,801135.05,1,3.5,0
9501,38,Мужчина,Астана,Jusan Bank,Новый,Колл-центр,705,6,239621.14,1,1,0,354784.83,1,1,14,49427.67,2,5.0,0
9502,57,Женщина,Караганда,Halyk Bank,Обычный,Мобильное приложение,528,3,106840.59,3,1,0,249040.11,2,2,15,923503.46,0,3.9,0
9503,44,Мужчина,Алматы,Kaspi Bank,Обычный,Интернет-банк,553,0,190157.89,3,0,0,162046.67,1,0,16,691897.01,0,4.3,0
9504,29,Женщина,Астана,ForteBank,Новый,Мобильное приложение,720,3,122176.57,2,0,1,128786.17,3,1,20,1309027.75,0,4.3,1
9505,64,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,792,7,90477.98,3,1,1,133943.22,0,2,3,443024.59,0,4.5,0
9506,53,Мужчина,Алматы,Kaspi Bank,Обычный,Отделение,635,10,46024.85,2,1,0,157118.73,1,4,5,782197.59,0,4.1,0
9507,40,Женщина,Шымкент,Kaspi Bank,Обычный,Интернет-банк,609,1,85395.36,1,1,0,121060.04,3,2,20,684909.77,1,4.8,0
9508,50,Женщина,Астана,Halyk Bank,Обычный,Интернет-банк,667,8,0.0,1,0,1,208998.64,0,1,13,344726.25,1,3.6,0
9509,37,Мужчина,Актобе,Kaspi Bank,Обычный,Отделение,772,6,154342.58,1,0,0,197223.28,0,4,9,1167402.23,1,4.0,0
9510,51,Мужчина,Астана,Jusan Bank,Обычный,Мобильное приложение,573,4,137162.59,4,0,1,220652.06,0,3,13,562146.72,0,2.6,1
9511,18,Женщина,Алматы,Halyk Bank,Обычный,Мобильное приложение,606,7,114342.2,2,1,1,233478.39,0,2,21,1393570.87,2,4.7,0
9512,29,Мужчина,Караганда,Kaspi Bank,Новый,Мобильное приложение,604,10,49569.59,2,1,1,181013.4,1,1,18,1424236.13,1,3.7,0
9513,53,Женщина,Шымкент,ForteBank,Обычный,Мобильное приложение,522,10,122647.18,1,1,1,243978.55,1,0,19,1503208.98,1,4.7,0
9514,39,Мужчина,Караганда,Jusan Bank,Новый,Отделение,726,6,132944.63,4,0,1,253696.27,1,0,6,1286513.7,1,4.7,0
9515,44,Мужчина,Шымкент,ForteBank,Новый,Отделение,673,10,117747.06,1,1,1,103280.95,3,1,14,1334174.35,0,3.9,0
9516,25,Женщина,Алматы,Kaspi Bank,Обычный,Колл-центр,468,8,69324.02,2,1,1,144501.74,0,1,0,338469.71,1,3.4,1
9517,64,Женщина,Шымкент,Kaspi Bank,Новый,Мобильное приложение,648,9,121737.55,1,1,0,278858.0,1,0,0,849829.8,0,3.3,1
9518,56,Мужчина,Астана,Jusan Bank,Новый,Мобильное приложение,799,10,30627.5,2,1,1,170739.53,2,1,22,1431318.67,1,3.6,0
9519,39,Мужчина,Астана,Kaspi Bank,Обычный,Мобильное приложение,674,5,158028.42,1,1,0,100990.48,2,2,17,1292952.14,0,4.2,0
9520,37,Мужчина,Павлодар,Kaspi Bank,Обычный,Отделение,794,8,148587.14,2,0,0,200841.88,2,2,10,1097921.11,1,5.0,0
9521,54,Женщина,Астана,ForteBank,Новый,Мобильное приложение,599,10,231979.34,2,1,0,224654.7,2,1,21,402513.99,1,5.0,1
9522,65,Женщина,Шымкент,Kaspi Bank,Обычный,Мобильное приложение,736,0,47768.07,4,1,1,143535.47,1,1,30,316113.4,0,2.7,0
9523,53,Мужчина,Астана,Bereke Bank,Обычный,Мобильное приложение,768,2,89839.61,2,1,1,87976.8,1,4,18,1337123.93,1,2.5,0
9524,68,Мужчина,Алматы,Jusan Bank,Обычный,Колл-центр,643,0,108060.1,2,1,1,177240.67,0,3,8,1015389.79,0,2.4,0
9525,30,Мужчина,Астана,ForteBank,Обычный,Мобильное приложение,612,3,54884.45,2,0,0,104127.15,1,3,7,1140650.94,1,3.7,1
9526,32,Мужчина,Шымкент,Jusan Bank,Обычный,Мобильное приложение,748,6,54369.28,1,0,1,133406.93,1,3,21,972152.89,0,3.8,0
9527,27,Мужчина,Астана,Halyk Bank,Обычный,Отделение,698,0,97635.24,2,1,0,221607.98,1,2,10,999057.53,0,4.0,0
9528,47,Женщина,Астана,Jusan Bank,Обычный,Отделение,735,2,30599.4,1,1,1,114425.47,0,0,7,2164309.52,0,2.7,0
9529,44,Мужчина,Актобе,ForteBank,Обычный,Мобильное приложение,687,3,176972.3,1,1,1,198605.96,5,3,12,640745.9,0,4.8,0
9530,40,Мужчина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,642,2,101602.6,1,1,0,70771.88,1,3,17,498317.74,0,2.7,0
9531,51,Женщина,Алматы,Bereke Bank,Обычный,Мобильное приложение,642,8,141602.45,2,1,1,165848.53,0,5,6,1584588.25,1,4.3,0
9532,56,Мужчина,Караганда,Jusan Bank,Обычный,Мобильное приложение,618,10,136477.35,3,0,1,109172.38,1,2,13,871729.05,0,4.7,0
9533,23,Мужчина,Павлодар,Bereke Bank,Премиальный,Мобильное приложение,686,5,135472.26,1,1,1,176732.18,1,2,13,1218731.39,0,4.9,0
9534,34,Мужчина,Астана,ForteBank,Премиальный,Мобильное приложение,634,9,156209.7,1,0,0,232870.41,1,3,9,1594631.47,0,4.7,0
9535,51,Мужчина,Актобе,Halyk Bank,Обычный,Мобильное приложение,672,5,86959.47,3,1,1,134915.63,3,2,4,1391563.06,0,5.0,0
9536,36,Женщина,Алматы,Kaspi Bank,Премиальный,Интернет-банк,578,8,259873.35,2,0,1,179928.17,1,3,6,1145311.12,1,3.5,0
9537,32,Женщина,Алматы,Kaspi Bank,Обычный,Мобильное приложение,573,7,113090.3,1,1,0,202514.52,0,2,10,689811.64,1,2.7,0
9538,54,Мужчина,Актобе,Kaspi Bank,Новый,Мобильное приложение,702,5,66355.35,2,1,1,187377.22,3,2,10,835770.44,0,3.9,1
9539,26,Мужчина,Актобе,Kaspi Bank,Обычный,Мобильное приложение,684,7,33754.36,1,1,0,168437.61,0,0,19,1034720.84,1,4.2,0
9540,38,Мужчина,Алматы,Halyk Bank,Новый,Интернет-банк,611,8,22510.62,1,0,1,76293.26,2,2,0,488367.05,0,5.0,0
9541,45,Женщина,Алматы,ForteBank,Обычный,Отделение,773,10,341322.77,2,1,1,299054.46,1,4,8,1080445.25,0,4.6,0
9542,35,Женщина,Алматы,Halyk Bank,Обычный,Отделение,576,3,131596.23,3,0,1,238241.18,1,4,11,131129.94,0,4.3,0
9543,51,Женщина,Алматы,Halyk Bank,Обычный,Колл-центр,689,4,74185.23,3,1,1,320936.94,0,4,24,928897.52,1,5.0,0
9544,35,Мужчина,Караганда,Halyk Bank,Обычный,Мобильное приложение,691,5,62219.06,2,0,1,290710.76,1,1,21,868058.55,1,4.4,0
9545,58,Мужчина,Астана,ForteBank,Обычный,Интернет-банк,654,6,162541.91,2,1,0,131366.21,2,2,17,1112531.25,1,4.0,0
